                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    478,                0.57495,                 0.4446,                0.92089,                0.98309,                0.94612,                0.98796,                0.89912,                0.38699,                0.24199,                 0.7769,              0.0005554,              0.0005554,              0.0005554
                    479,                0.57972,                0.44511,                0.91843,                0.98334,                0.94603,                0.98799,                0.89975,                0.38677,                0.24188,                0.77676,              0.0005356,              0.0005356,              0.0005356
                    480,                0.57307,                0.44306,                0.91536,                0.98374,                0.94593,                0.98802,                0.89994,                0.38659,                0.24171,                0.77658,              0.0005158,              0.0005158,              0.0005158
                    481,                0.57175,                0.44612,                0.91544,                0.98389,                0.94608,                0.98808,                0.90002,                0.38642,                 0.2415,                0.77637,               0.000496,               0.000496,               0.000496
                    482,                0.56932,                 0.4365,                0.91766,                0.98385,                0.94619,                0.98813,                0.90014,                0.38614,                0.24113,                0.77618,              0.0004762,              0.0004762,              0.0004762
                    483,                0.57064,                0.43555,                0.91395,                0.98398,                0.94599,                0.98816,                 0.9002,                0.38577,                0.24083,                0.77594,              0.0004564,              0.0004564,              0.0004564
                    484,                0.56919,                0.44039,                0.91641,                0.98385,                0.94685,                0.98821,                0.90047,                0.38549,                0.24055,                0.77577,              0.0004366,              0.0004366,              0.0004366
                    485,                0.56738,                0.43466,                0.91491,                0.98402,                0.94706,                0.98816,                0.90038,                0.38532,                0.24022,                 0.7757,              0.0004168,              0.0004168,              0.0004168
                    486,                0.56344,                0.43393,                 0.9137,                0.98382,                0.94731,                0.98826,                0.90055,                0.38498,                0.24004,                0.77553,               0.000397,               0.000397,               0.000397
                    487,                0.56483,                0.43326,                0.91481,                  0.984,                0.94728,                0.98829,                0.90067,                0.38472,                0.23978,                0.77531,              0.0003772,              0.0003772,              0.0003772
                    488,                0.56574,                0.43461,                0.91261,                0.98421,                0.94722,                0.98833,                0.90117,                0.38442,                0.23967,                0.77513,              0.0003574,              0.0003574,              0.0003574
                    489,                0.56279,                0.43134,                0.91511,                0.98401,                0.94735,                0.98838,                 0.9014,                0.38406,                 0.2394,                0.77493,              0.0003376,              0.0003376,              0.0003376
                    490,                0.56307,                0.43136,                0.91249,                0.98379,                0.94741,                0.98834,                0.90143,                0.38387,                0.23921,                0.77469,              0.0003178,              0.0003178,              0.0003178
                    491,                0.49851,                0.32239,                0.87034,                0.98371,                 0.9477,                0.98842,                0.90149,                0.38352,                0.23895,                 0.7745,               0.000298,               0.000298,               0.000298
                    492,                0.49591,                0.32099,                0.86828,                0.98375,                0.94822,                0.98846,                0.90182,                0.38335,                0.23874,                0.77438,              0.0002782,              0.0002782,              0.0002782
                    493,                0.49182,                0.31677,                0.86547,                0.98376,                0.94821,                0.98851,                0.90191,                0.38311,                0.23857,                0.77422,              0.0002584,              0.0002584,              0.0002584
                    494,                0.48782,                0.31427,                0.86545,                0.98383,                0.94834,                0.98859,                0.90209,                0.38272,                0.23842,                  0.774,              0.0002386,              0.0002386,              0.0002386
                    495,                 0.4882,                0.31242,                0.86255,                0.98426,                0.94843,                0.98863,                0.90239,                0.38241,                0.23815,                0.77384,              0.0002188,              0.0002188,              0.0002188
                    496,                0.48901,                0.31376,                0.86603,                0.98416,                0.94859,                 0.9886,                0.90242,                0.38212,                0.23789,                0.77372,               0.000199,               0.000199,               0.000199
                    497,                0.48585,                0.30994,                0.86298,                0.98419,                0.94861,                0.98862,                0.90252,                0.38179,                0.23765,                0.77356,              0.0001792,              0.0001792,              0.0001792
                    498,                0.48227,                0.30873,                  0.864,                0.98423,                0.94863,                0.98863,                0.90273,                0.38152,                0.23755,                0.77339,              0.0001594,              0.0001594,              0.0001594
                    499,                0.48564,                0.31016,                0.86531,                0.98432,                0.94838,                0.98866,                0.90288,                0.38112,                0.23737,                0.77318,              0.0001396,              0.0001396,              0.0001396
                    500,                0.48269,                0.30874,                0.86277,                0.98411,                0.94859,                0.98874,                0.90304,                0.38073,                0.23725,                0.77299,              0.0001198,              0.0001198,              0.0001198
